sampleID,sourceFile,sourceFolder,row,col,classFromFolder,classFromMat,rawPeakZ,rawPeakValue,manualLabel,labelText
2016,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0734_idx001030.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,734,valid_folder,valid,29,0.018597204,1,Good
2017,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0735_idx001031.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,735,valid_folder,valid,29,0.031224848,1,Good
2018,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0736_idx001032.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,736,valid_folder,valid,29,0.049435917,1,Good
2019,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0737_idx001033.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,737,valid_folder,valid,29,0.058612911,1,Good
2020,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0738_idx001034.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,738,valid_folder,valid,29,0.05242827,1,Good
2021,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0739_idx001035.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,739,valid_folder,valid,29,0.027382384,1,Good
2022,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0740_idx001036.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,740,valid_folder,valid,27,0.005331883,1,Good
2023,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0741_idx001037.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,741,valid_folder,valid,28,0.002969972,1,Good
2024,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0742_idx001038.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,742,valid_folder,valid,28,0.001686469,1,Good
2025,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0743_idx001039.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,743,valid_folder,valid,27,0.00590877,1,Good
2026,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0744_idx001040.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,744,valid_folder,valid,27,0.007361263,1,Good
2027,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0745_idx001041.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,745,valid_folder,valid,27,0.004706083,1,Good
2028,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0746_idx001042.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,746,valid_folder,valid,27,0.001031417,1,Good
2029,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0748_idx001044.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,748,valid_folder,valid,26,0.001407661,1,Good
2030,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0749_idx001045.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,749,valid_folder,valid,26,0.001505691,1,Good
2031,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0750_idx001046.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,750,valid_folder,valid,26,0.002449009,1,Good
2032,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0751_idx001047.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,751,valid_folder,valid,25,0.007191617,1,Good
2033,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0752_idx001048.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,752,valid_folder,valid,25,0.011381607,1,Good
2034,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0753_idx001049.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,753,valid_folder,valid,26,0.012153714,1,Good
2035,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0754_idx001050.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,754,valid_folder,valid,26,0.010263949,1,Good
2036,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0755_idx001051.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,755,valid_folder,valid,26,0.006212936,1,Good
2037,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0756_idx001052.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,756,valid_folder,valid,25,0.004545872,1,Good
2038,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0570_c0757_idx001053.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,570,757,valid_folder,valid,26,0.00160781,1,Good
2039,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0729_idx001057.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,729,valid_folder,valid,30,0.002543056,1,Good
2040,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0730_idx001058.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,730,valid_folder,valid,30,0.00186987,1,Good
2041,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0732_idx001060.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,732,valid_folder,valid,30,0.004014071,1,Good
2042,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0733_idx001061.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,733,valid_folder,valid,28,0.008493927,1,Good
2043,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0734_idx001062.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,734,valid_folder,valid,28,0.016182905,1,Good
2044,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0735_idx001063.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,735,valid_folder,valid,29,0.025019728,1,Good
2045,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0736_idx001064.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,736,valid_folder,valid,29,0.050079797,1,Good
2046,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0737_idx001065.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,737,valid_folder,valid,29,0.063807023,1,Good
2047,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0738_idx001066.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,738,valid_folder,valid,29,0.063594026,1,Good
2048,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0739_idx001067.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,739,valid_folder,valid,29,0.042399842,1,Good
2049,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0740_idx001068.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,740,valid_folder,valid,28,0.021582,1,Good
2050,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0741_idx001069.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,741,valid_folder,valid,27,0.009818432,1,Good
2051,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0742_idx001070.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,742,valid_folder,valid,27,0.004242319,1,Good
2052,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0743_idx001071.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,743,valid_folder,valid,27,0.005516054,1,Good
2053,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0744_idx001072.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,744,valid_folder,valid,27,0.006876103,1,Good
2054,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0745_idx001073.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,745,valid_folder,valid,27,0.004497951,1,Good
2055,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0746_idx001074.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,746,valid_folder,valid,27,0.001339315,1,Good
2056,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0748_idx001076.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,748,valid_folder,valid,26,0.001645771,1,Good
2057,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0749_idx001077.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,749,valid_folder,valid,26,0.005119455,1,Good
2058,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0750_idx001078.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,750,valid_folder,valid,26,0.006258557,1,Good
2059,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0751_idx001079.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,751,valid_folder,valid,26,0.005204356,1,Good
2060,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0752_idx001080.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,752,valid_folder,valid,25,0.00661725,1,Good
2061,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0753_idx001081.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,753,valid_folder,valid,26,0.006936436,1,Good
2062,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0754_idx001082.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,754,valid_folder,valid,26,0.008045179,1,Good
2063,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0755_idx001083.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,755,valid_folder,valid,26,0.00536446,1,Good
2064,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0756_idx001084.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,756,valid_folder,valid,26,0.004167446,1,Good
2065,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0757_idx001085.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,757,valid_folder,valid,25,0.002388696,1,Good
2066,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0571_c0758_idx001086.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,571,758,valid_folder,valid,25,0.001815604,1,Good
2067,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0730_idx001090.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,730,valid_folder,valid,30,0.000819288,1,Good
2068,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0733_idx001093.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,733,valid_folder,valid,30,0.001983421,1,Good
2069,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0734_idx001094.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,734,valid_folder,valid,28,0.008118041,1,Good
2070,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0735_idx001095.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,735,valid_folder,valid,28,0.015168298,1,Good
2071,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0736_idx001096.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,736,valid_folder,valid,28,0.024596594,1,Good
2072,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0737_idx001097.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,737,valid_folder,valid,28,0.041105903,1,Good
2073,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0738_idx001098.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,738,valid_folder,valid,28,0.050652477,1,Good
2074,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0739_idx001099.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,739,valid_folder,valid,28,0.04187883,1,Good
2075,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0740_idx001100.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,740,valid_folder,valid,28,0.022454977,1,Good
2076,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0741_idx001101.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,741,valid_folder,valid,27,0.021288878,1,Good
2077,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0742_idx001102.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,742,valid_folder,valid,27,0.007812434,1,Good
2078,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0743_idx001103.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,743,valid_folder,valid,28,0.002620107,1,Good
2079,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0744_idx001104.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,744,valid_folder,valid,29,0.001278884,1,Good
2080,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0745_idx001105.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,745,valid_folder,valid,27,0.001521515,1,Good
2081,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0746_idx001106.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,746,valid_folder,valid,27,0.001199867,1,Good
2082,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0747_idx001107.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,747,valid_folder,valid,26,0.001474531,1,Good
2083,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0748_idx001108.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,748,valid_folder,valid,26,0.001545275,1,Good
2084,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0749_idx001109.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,749,valid_folder,valid,26,0.00640287,1,Good
2085,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0750_idx001110.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,750,valid_folder,valid,26,0.010940165,1,Good
2086,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0751_idx001111.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,751,valid_folder,valid,26,0.011126578,1,Good
2087,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0752_idx001112.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,752,valid_folder,valid,27,0.00414376,1,Good
2088,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0753_idx001113.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,753,valid_folder,valid,26,0.002234389,1,Good
2089,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0754_idx001114.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,754,valid_folder,valid,26,0.003559203,1,Good
2090,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0755_idx001115.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,755,valid_folder,valid,26,0.004841898,1,Good
2091,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0572_c0756_idx001116.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,572,756,valid_folder,valid,26,0.006021217,1,Good
