exportIndex,csvRow,sampleID,row,col,matCurveIndex,labelText,manualLabel,className,sourceFile,sourceFolder,classFromFolder,classFromMat,rawPeakZ,reconPeakZ,rawPeakValue,reconPeakValue,RMSE_raw_vs_recon,Corr_raw_vs_recon
1682,1874,1874,565,750,1888,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0565_c0750_idx000886.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.2531005058607,26.4708542401108,0.00180583949075581,0.00109200719008588,0.000116671659034552,0.918300909730396
1683,1875,1875,565,751,1889,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0565_c0751_idx000887.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.7206024946009,26.5910252661751,0.00113489357774681,0.000735518629822065,7.00533955219734e-05,0.93117533003685
1684,1876,1876,565,752,1890,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0565_c0752_idx000888.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.9066394430428,26.7606605656631,0.00198392757207641,0.000964271883852324,0.00014507651529905,0.848232362897967
1685,1877,1877,565,753,1891,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0565_c0753_idx000889.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.8403430913265,26.62451734135,0.002084088353558,0.0010646954935884,0.000150321384567105,0.866339799104973
1686,1878,1878,565,754,1892,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0565_c0754_idx000890.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.0919536481433,26.1284649522765,0.00133746024814076,0.000758768364982332,9.09648744958153e-05,0.901321585798601
1687,1879,1879,565,757,1893,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0565_c0757_idx000893.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.875220853476,25.6167358420875,0.00118079558024546,0.000623782854757336,9.20836920084948e-05,0.843431830077346
1688,1880,1880,565,758,1894,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0565_c0758_idx000894.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.9155062948667,25.7884376563041,0.00108220553674114,0.000656360380113088,7.40290765408381e-05,0.901847139100988
1689,1881,1881,565,759,1895,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0565_c0759_idx000895.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.5574229691877,25.6574000670059,0.000851862082780056,0.00062221300478456,6.08710595243152e-05,0.928324383607523
1690,1882,1882,565,760,1896,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0565_c0760_idx000896.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.0564383720746,25.1120136531258,0.00179497462914903,0.00106320999196008,0.000114434381269663,0.914118842596037
1691,1883,1883,566,729,1897,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0729_idx000897.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.8230686683165,29.776788497642,0.0626230823640672,0.0397016668933671,0.00385519499161282,0.944367811324192
1692,1884,1884,566,730,1898,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0730_idx000898.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.4307907443422,29.5425190967192,0.0562170330863697,0.0356893846052518,0.00359189355951007,0.941349316904024
1693,1885,1885,566,731,1899,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0731_idx000899.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.1788861613547,29.301028882379,0.0534466539818137,0.0315257182139181,0.00334554129469285,0.933158230862393
1694,1886,1886,566,732,1900,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0732_idx000900.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.0643702168688,29.1531630639803,0.0482578150123365,0.0261674233294203,0.00311983482281947,0.914202928345039
1695,1887,1887,566,733,1901,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0733_idx000901.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.0226103758763,29.0633930427213,0.0403462182782984,0.0210016327236492,0.00267141483583906,0.90204796789352
1696,1888,1888,566,734,1902,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0734_idx000902.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.9197335705154,28.9410117566133,0.0273564495009367,0.0154594455871146,0.0017087705219235,0.92352413941283
1697,1889,1889,566,735,1903,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0735_idx000903.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.8972050285673,28.8869761841722,0.0190867095460121,0.0106369014427998,0.00119675978770832,0.919298491305617
1698,1890,1890,566,736,1904,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0736_idx000904.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.8549247167862,28.7669419212131,0.00859972598126938,0.00486422348704203,0.000528290624161281,0.921186012318764
1699,1891,1891,566,737,1905,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0737_idx000905.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.3806290851239,28.348776826102,0.0073181653174296,0.00447661617347516,0.000515521554738546,0.914807487185705
1700,1892,1892,566,738,1906,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0738_idx000906.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.6472968547771,28.3817515170678,0.0103366320721122,0.00579827790929063,0.000751584993449564,0.899044765306399
1701,1893,1893,566,739,1907,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0739_idx000907.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.5019775711087,28.3783684952048,0.00865829144246856,0.00488217597634437,0.000672776539151678,0.886957179342709
1702,1894,1894,566,740,1908,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0740_idx000908.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.2438349472601,28.2356391391584,0.0047470978301884,0.00258033181330469,0.000350248279367685,0.88412367557107
1703,1895,1895,566,741,1909,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0741_idx000909.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.2807160253757,28.2997883208969,0.00278226265577269,0.0015748714717268,0.000203680468547329,0.891459271368301
1704,1896,1896,566,742,1910,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0742_idx000910.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.0004337228694,28.0092464246835,0.00201259930832295,0.00124929672764721,0.000130682356408496,0.92274973913663
1705,1897,1897,566,743,1911,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0743_idx000911.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.4773367074199,27.6544563879614,0.00161986750162052,0.00116597532746863,9.9607649961406e-05,0.946007251106102
1706,1898,1898,566,744,1912,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0744_idx000912.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.4351021819262,27.0794360893412,0.00574178987310436,0.00442985363168671,0.000375222107786524,0.955359416292425
1707,1899,1899,566,745,1913,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0745_idx000913.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.0917473652189,27.1850511388544,0.0280530139904867,0.0142605841586808,0.00191894361278134,0.892019808969624
1708,1900,1900,566,746,1914,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0746_idx000914.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.0318491318014,27.0919537950984,0.0329946515284265,0.0164575930976358,0.00226545514317479,0.886838359410613
1709,1901,1901,566,747,1915,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0747_idx000915.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.9911283269766,27.2173513722456,0.00867358794710398,0.004353135771222,0.000640033066842945,0.862110201146476
1710,1902,1902,566,748,1916,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0748_idx000916.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.783458049278,26.8063395597679,0.00510195764182321,0.00302988292266491,0.000326620493956822,0.923188018950961
1711,1903,1903,566,749,1917,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0749_idx000917.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.7324910143496,26.7312916938249,0.00495331134041807,0.00289491440094558,0.000331032389558423,0.915927601782111
1712,1904,1904,566,750,1918,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0750_idx000918.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.5705858624769,26.6023223748555,0.00377731190270137,0.00230102847293402,0.000263030132583897,0.913593374981724
1713,1905,1905,566,751,1919,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0751_idx000919.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.6069676173171,26.3243127458391,0.0027398666479594,0.00170460949820228,0.000178366034560278,0.924202966206003
1714,1906,1906,566,752,1920,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0752_idx000920.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.7290160427807,26.1896449470763,0.00320828175435006,0.0019559137141651,0.000226433442983521,0.911015244028565
1715,1907,1907,566,753,1921,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0753_idx000921.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.2369890528264,26.2159952552228,0.00657203945027452,0.00374448232760317,0.000474996276685614,0.903257703914693
1716,1908,1908,566,754,1922,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0754_idx000922.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.1427453593761,26.1611824303691,0.00649116103507865,0.00341078171752838,0.000468935016510127,0.888071898477892
1717,1909,1909,566,755,1923,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0755_idx000923.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.6280421104741,26.3680701216696,0.00254929977181157,0.00149552713678661,0.000186364385682379,0.894488722916763
1718,1910,1910,566,756,1924,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0756_idx000924.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.0139062984797,25.9601427492095,0.00126784822756282,0.000867617134995336,8.78815087891783e-05,0.919476228503273
1719,1911,1911,566,757,1925,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0757_idx000925.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.969884267289,25.8914222944463,0.00119191815009806,0.00069089075891617,8.0581772083924e-05,0.89254072313754
1720,1912,1912,566,758,1926,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0758_idx000926.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,26.3347190533277,25.8826344531259,0.000903445499602181,0.000714880571256104,6.35159838088456e-05,0.934976755977013
1721,1913,1913,566,759,1927,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0759_idx000927.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.043776177478,25.2811922193761,0.00162701626082162,0.000974403922334326,0.000101825477953182,0.916315718893355
1722,1914,1914,566,760,1928,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0566_c0760_idx000928.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,25.056510946892,25.1047388492326,0.00264570146087262,0.00144739009616656,0.000173177735642252,0.900169106928986
1723,1915,1915,567,729,1929,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0729_idx000929.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.9699388721861,29.918877043107,0.0728978899192357,0.0395672188836539,0.00481334022660371,0.912222255120352
1724,1916,1916,567,730,1930,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0730_idx000930.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.8896235965085,29.7863693127575,0.0485229918026613,0.0263985073367656,0.00320395303746016,0.912918680363451
1725,1917,1917,567,731,1931,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0731_idx000931.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.7486886011142,29.5662827529614,0.0410521615839412,0.0236140971989473,0.00269685858612228,0.922991264586047
1726,1918,1918,567,732,1932,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0732_idx000932.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,29.1891468495496,29.2176143350389,0.0468382459724776,0.0288893568948043,0.00299599453877079,0.936556109168699
1727,1919,1919,567,733,1933,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0733_idx000933.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.9933003632611,29.0166845012846,0.0573308935502564,0.0315508291638469,0.00368578948618029,0.918035769244253
1728,1920,1920,567,734,1934,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0734_idx000934.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.9184956334472,28.8791219618911,0.0449987706000035,0.0230758035867206,0.00303929832437417,0.89464442745757
1729,1921,1921,567,735,1935,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0735_idx000935.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.9058628300678,28.8204594047573,0.0249052816032931,0.0123312336892918,0.00173756403586309,0.878389573021999
1730,1922,1922,567,736,1936,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0736_idx000936.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.8006736893475,28.4777536441786,0.0128226647468323,0.00725514064228163,0.000832996729136732,0.915674749976171
1731,1923,1923,567,737,1937,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0737_idx000937.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.2713354578551,28.2728718598892,0.0055039586952405,0.00368288896686902,0.000326327898781088,0.947088431521927
1732,1924,1924,567,738,1938,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0738_idx000938.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.4237157525842,28.2920171679574,0.00789868532919707,0.00487761964530727,0.000570619930677453,0.913961112459718
1733,1925,1925,567,739,1939,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0739_idx000939.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.2904411086445,28.3252283601069,0.00953035297474057,0.0051368166547891,0.000723799237247617,0.881621616092572
1734,1926,1926,567,740,1940,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0740_idx000940.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.2108797619015,28.2503794802075,0.00635589577889442,0.00329117282735,0.000476314781597701,0.872953788248332
1735,1927,1927,567,741,1941,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0741_idx000941.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.7086131289124,28.4451821514415,0.00255033416102074,0.00137822782611785,0.000188315028432221,0.880919955440631
1736,1928,1928,567,742,1942,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0742_idx000942.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.072620383041,28.0704914620656,0.00203809440951038,0.0012444142513917,0.000133531675730816,0.920947370080772
1737,1929,1929,567,743,1943,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0743_idx000943.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,28.0189847280959,27.8681102676142,0.00204033914733171,0.00123074216468567,0.000125114390989028,0.925815400506009
1738,1930,1930,567,744,1944,Good,1,slightly degraded,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat\curve_r0567_c0744_idx000944.mat,D:\LSH\LSH\实验\聚焦信号分类实验\1\ROI_x729_y538_w32_h39_20260626_212915\01_valid_raw_and_ifft\mat,valid_folder,valid,27.8003079579004,27.0163416288598,0.00512833729156006,0.00345182229895865,0.000353246957505797,0.931465162298879
